game_id,season,week,gameday,away_team,home_team,total_points,total_line,over_odds,under_odds,modelo,pred_total,error,error_absoluto,over_result,push_total,edge,edge_absoluto,prob_over,prob_under,pick,prob_pick,pick_correcto,odds_pick,decimal_pick,prob_break_even,edge_probabilidad,ev,profit
2024_01_MIN_NYG,2024,1,2024-09-08,MIN,NYG,34.0,42.5,-112.0,-108.0,total_con_mercado,39.52008077125394,5.520080771253937,5.520080771253937,0,0.0,-2.9799192287460627,2.9799192287460627,0.5186974513112677,0.48130254868873235,UNDER,0.48130254868873235,True,-108.0,1.925925925925926,0.5192307692307692,-0.03792822054203682,-0.07304694326614503,0.925925925925926
2024_01_NE_CIN,2024,1,2024-09-08,NE,CIN,26.0,40.5,-108.0,-112.0,total_con_mercado,44.685380720077816,18.685380720077816,18.685380720077816,0,0.0,4.185380720077816,4.185380720077816,0.5618385237151232,0.4381614762848768,OVER,0.5618385237151232,False,-108.0,1.925925925925926,0.5192307692307692,0.042607754484354055,0.08205937900690397,-1.0
2024_01_PIT_ATL,2024,1,2024-09-08,PIT,ATL,28.0,43.0,-105.0,-115.0,total_con_mercado,42.39078748751791,14.390787487517912,14.390787487517912,0,0.0,-0.6092125124820882,0.6092125124820882,0.5330340120539787,0.4669659879460213,UNDER,0.4669659879460213,True,-115.0,1.8695652173913042,0.5348837209302326,-0.06791773298421133,-0.1269766312313516,0.8695652173913042
2024_01_TEN_CHI,2024,1,2024-09-08,TEN,CHI,41.0,43.0,-110.0,-110.0,total_con_mercado,40.83661562312149,-0.1633843768785112,0.1633843768785112,0,0.0,-2.1633843768785113,2.1633843768785113,0.5236400244231223,0.4763599755768777,UNDER,0.4763599755768777,True,-110.0,1.9090909090909092,0.5238095238095238,-0.04744954823264613,-0.09058550117141528,0.9090909090909092
2024_01_WAS_TB,2024,1,2024-09-08,WAS,TB,57.0,42.0,-110.0,-110.0,total_con_mercado,42.33134395588831,-14.668656044111692,14.668656044111692,1,0.0,0.33134395588830756,0.33134395588830756,0.5387081531687001,0.46129184683129987,OVER,0.5387081531687001,True,-110.0,1.9090909090909092,0.5238095238095238,0.014898629359176296,0.028442837867518556,0.9090909090909092
2024_01_NYJ_SF,2024,1,2024-09-09,NYJ,SF,51.0,43.0,-112.0,-108.0,total_con_mercado,39.27278947446607,-11.727210525533929,11.727210525533929,1,0.0,-3.727210525533927,3.727210525533927,0.514170783657286,0.48582921634271403,UNDER,0.48582921634271403,False,-108.0,1.925925925925926,0.5192307692307692,-0.03340155288805513,-0.06432891667329144,-1.0
2024_02_BUF_MIA,2024,2,2024-09-12,BUF,MIA,41.0,48.5,-115.0,-105.0,total_con_mercado,48.766514244237314,7.766514244237314,7.766514244237314,0,0.0,0.26651424423731385,0.26651424423731385,0.5383173564991158,0.46168264350088417,OVER,0.5383173564991158,False,-115.0,1.8695652173913042,0.5348837209302326,0.0034336355688832088,0.006419405628781627,-1.0
2024_02_CHI_HOU,2024,2,2024-09-15,CHI,HOU,32.0,45.5,-115.0,-105.0,total_con_mercado,47.06835613928347,15.068356139283472,15.068356139283472,0,0.0,1.5683561392834733,1.5683561392834733,0.5461552626026341,0.45384473739736586,OVER,0.5461552626026341,False,-115.0,1.8695652173913042,0.5348837209302326,0.01127154167240152,0.02107288225709847,-1.0
2024_02_CIN_KC,2024,2,2024-09-15,CIN,KC,51.0,47.5,-112.0,-108.0,total_con_mercado,51.240744498002094,0.240744498002094,0.240744498002094,1,0.0,3.740744498002094,3.740744498002094,0.5591817340908423,0.44081826590915774,OVER,0.5591817340908423,True,-112.0,1.8928571428571428,0.5283018867924528,0.03087984729838944,0.05845113952909431,0.8928571428571428
2024_02_CLE_JAX,2024,2,2024-09-15,CLE,JAX,31.0,41.5,-112.0,-108.0,total_con_mercado,41.44255393152812,10.442553931528115,10.442553931528115,0,0.0,-0.05744606847188294,0.05744606847188294,0.5363638116770129,0.46363618832298714,UNDER,0.46363618832298714,True,-108.0,1.925925925925926,0.5192307692307692,-0.05559458090778202,-0.10707104471128392,0.925925925925926
2024_02_IND_GB,2024,2,2024-09-15,IND,GB,26.0,41.5,-110.0,-110.0,total_con_mercado,39.67355707850822,13.673557078508216,13.673557078508216,0,0.0,-1.8264429214917826,1.8264429214917826,0.5256782738029218,0.47432172619707824,UNDER,0.47432172619707824,True,-110.0,1.9090909090909092,0.5238095238095238,-0.049487797612445594,-0.09447670453285062,0.9090909090909092
2024_02_LAC_CAR,2024,2,2024-09-15,LAC,CAR,29.0,39.0,-108.0,-112.0,total_con_mercado,36.87850740889197,7.87850740889197,7.87850740889197,0,0.0,-2.12149259110803,2.12149259110803,0.5238934833509891,0.47610651664901094,UNDER,0.47610651664901094,True,-112.0,1.8928571428571428,0.5283018867924528,-0.05219537014344189,-0.0987983792000865,0.8928571428571428
2024_02_LA_ARI,2024,2,2024-09-15,LA,ARI,51.0,47.5,-102.0,-118.0,total_con_mercado,49.44650802528486,-1.5534919747151434,1.5534919747151434,1,0.0,1.9465080252848566,1.9465080252848566,0.548427867408016,0.45157213259198403,OVER,0.548427867408016,True,-102.0,1.9803921568627452,0.504950495049505,0.04347737235851101,0.08610224721979631,0.9803921568627452
2024_02_LV_BAL,2024,2,2024-09-15,LV,BAL,49.0,41.0,-112.0,-108.0,total_con_mercado,43.81487006751263,-5.185129932487371,5.185129932487371,1,0.0,2.8148700675126292,2.8148700675126292,0.5536387316370677,0.44636126836293233,OVER,0.5536387316370677,True,-112.0,1.8928571428571428,0.5283018867924528,0.025336844844614848,0.04795902774159244,0.8928571428571428
2024_02_NO_DAL,2024,2,2024-09-15,NO,DAL,63.0,47.0,-112.0,-108.0,total_con_mercado,51.58311614540509,-11.416883854594907,11.416883854594907,1,0.0,4.583116145405093,4.583116145405093,0.5642120753614304,0.43578792463856963,OVER,0.5642120753614304,True,-112.0,1.8928571428571428,0.5283018867924528,0.03591018856897754,0.06797285693413602,0.8928571428571428
2024_02_NYG_WAS,2024,2,2024-09-15,NYG,WAS,39.0,42.5,-115.0,-105.0,total_con_mercado,48.26262772262279,9.262627722622788,9.262627722622788,0,0.0,5.762627722622788,5.762627722622788,0.5712333211251832,0.4287666788748168,OVER,0.5712333211251832,False,-115.0,1.8695652173913042,0.5348837209302326,0.03634960019495059,0.06795794819055989,-1.0
2024_02_NYJ_TEN,2024,2,2024-09-15,NYJ,TEN,41.0,41.5,-108.0,-112.0,total_con_mercado,41.46872238492806,0.468722384928057,0.468722384928057,0,0.0,-0.03127761507194293,0.03127761507194293,0.5365216548863623,0.4634783451136377,UNDER,0.4634783451136377,True,-112.0,1.8928571428571428,0.5283018867924528,-0.0648235416788151,-0.12270170389204293,0.8928571428571428
2024_02_PIT_DEN,2024,2,2024-09-15,PIT,DEN,19.0,36.5,-108.0,-112.0,total_con_mercado,33.46934327002142,14.46934327002142,14.46934327002142,0,0.0,-3.030656729978581,3.030656729978581,0.5183902009660671,0.48160979903393286,UNDER,0.48160979903393286,True,-112.0,1.8928571428571428,0.5283018867924528,-0.04669208775851996,-0.08838145182862711,0.8928571428571428
2024_02_SEA_NE,2024,2,2024-09-15,SEA,NE,43.0,39.0,-110.0,-110.0,total_con_mercado,42.61985868261246,-0.3801413173875403,0.3801413173875403,1,0.0,3.6198586826124597,3.6198586826124597,0.5584588243893898,0.44154117561061024,OVER,0.5584588243893898,True,-110.0,1.9090909090909092,0.5238095238095238,0.03464930057986593,0.06614866474338044,0.9090909090909092
2024_02_SF_MIN,2024,2,2024-09-15,SF,MIN,40.0,46.5,-112.0,-108.0,total_con_mercado,49.68321939843687,9.683219398436869,9.683219398436869,0,0.0,3.1832193984368686,3.1832193984368686,0.5558456332469504,0.44415436675304965,OVER,0.5558456332469504,False,-112.0,1.8928571428571428,0.5283018867924528,0.02754374645449753,0.05213637721744169,-1.0
2024_02_TB_DET,2024,2,2024-09-15,TB,DET,36.0,51.5,-108.0,-112.0,total_con_mercado,55.399297384727376,19.399297384727376,19.399297384727376,0,0.0,3.899297384727376,3.899297384727376,0.5601295160340929,0.4398704839659071,OVER,0.5601295160340929,False,-108.0,1.925925925925926,0.5192307692307692,0.04089874680332373,0.07876795680640125,-1.0
2024_02_ATL_PHI,2024,2,2024-09-16,ATL,PHI,43.0,46.5,-110.0,-110.0,total_con_mercado,56.144336880747495,13.144336880747495,13.144336880747495,0,0.0,9.644336880747495,9.644336880747495,0.5941239129079613,0.4058760870920387,OVER,0.5941239129079613,False,-110.0,1.9090909090909092,0.5238095238095238,0.07031438909843746,0.13423656100610803,-1.0
2024_03_NE_NYJ,2024,3,2024-09-19,NE,NYJ,27.0,39.0,-112.0,-108.0,total_con_mercado,45.05320887238345,18.05320887238345,18.05320887238345,0,0.0,6.0532088723834505,6.0532088723834505,0.5729587747686419,0.4270412252313581,OVER,0.5729587747686419,False,-112.0,1.8928571428571428,0.5283018867924528,0.04465688797618905,0.08452910938350056,-1.0
2024_03_BAL_DAL,2024,3,2024-09-22,BAL,DAL,53.0,47.5,-108.0,-112.0,total_con_mercado,53.33087986963356,0.3308798696335628,0.3308798696335628,1,0.0,5.830879869633563,5.830879869633563,0.5716387555823412,0.42836124441765877,OVER,0.5716387555823412,True,-108.0,1.925925925925926,0.5192307692307692,0.05240798635157207,0.1009338996400646,0.925925925925926
2024_03_CAR_LV,2024,3,2024-09-22,CAR,LV,58.0,40.0,-112.0,-108.0,total_con_mercado,45.95757824678118,-12.042421753218818,12.042421753218818,1,0.0,5.957578246781182,5.957578246781182,0.5723911196283399,0.4276088803716601,OVER,0.5723911196283399,True,-112.0,1.8928571428571428,0.5283018867924528,0.04408923283588706,0.08345461929650044,0.8928571428571428
2024_03_CHI_IND,2024,3,2024-09-22,CHI,IND,37.0,43.0,-115.0,-105.0,total_con_mercado,40.19369530360141,3.193695303601409,3.193695303601409,0,0.0,-2.806304696398591,2.806304696398591,0.5197486979116835,0.48025130208831646,UNDER,0.48025130208831646,True,-105.0,1.9523809523809523,0.5121951219512195,-0.03194381986290307,-0.06236650544662026,0.9523809523809523
2024_03_DEN_TB,2024,3,2024-09-22,DEN,TB,33.0,40.5,-112.0,-108.0,total_con_mercado,42.64260363760623,9.642603637606229,9.642603637606229,0,0.0,2.1426036376062285,2.1426036376062285,0.5496055676608322,0.45039443233916776,OVER,0.5496055676608322,False,-112.0,1.8928571428571428,0.5283018867924528,0.021303680868379415,0.040324824500860945,-1.0
2024_03_DET_ARI,2024,3,2024-09-22,DET,ARI,33.0,51.5,-108.0,-112.0,total_con_mercado,51.88434740711888,18.88434740711888,18.88434740711888,0,0.0,0.3843474071188808,0.3843474071188808,0.5390276252376192,0.46097237476238084,OVER,0.5390276252376192,False,-108.0,1.925925925925926,0.5192307692307692,0.019796856006849994,0.03812727823541473,-1.0
2024_03_GB_TEN,2024,3,2024-09-22,GB,TEN,44.0,37.0,-112.0,-108.0,total_con_mercado,32.47126119419274,-11.528738805807258,11.528738805807258,1,0.0,-4.528738805807258,4.528738805807258,0.5093130136518164,0.49068698634818364,UNDER,0.49068698634818364,False,-108.0,1.925925925925926,0.5192307692307692,-0.028543782882585522,-0.05497321147757217,-1.0
2024_03_HOU_MIN,2024,3,2024-09-22,HOU,MIN,41.0,46.0,-112.0,-108.0,total_con_mercado,46.35887119774987,5.35887119774987,5.35887119774987,0,0.0,0.3588711977498704,0.3588711977498704,0.5388740743670306,0.4611259256329694,OVER,0.5388740743670306,False,-112.0,1.8928571428571428,0.5283018867924528,0.010572187574577785,0.020011640766165018,-1.0
2024_03_KC_ATL,2024,3,2024-09-22,KC,ATL,39.0,46.0,-112.0,-108.0,total_con_mercado,43.81634933575192,4.816349335751916,4.816349335751916,0,0.0,-2.183650664248077,2.183650664248077,0.5235174024150638,0.47648259758493616,UNDER,0.47648259758493616,True,-108.0,1.925925925925926,0.5192307692307692,-0.042748171645833,-0.08232981205864143,0.925925925925926
2024_03_LAC_PIT,2024,3,2024-09-22,LAC,PIT,30.0,36.0,-105.0,-115.0,total_con_mercado,39.74616725981839,9.746167259818383,9.746167259818383,0,0.0,3.7461672598183924,3.7461672598183924,0.5592141569116973,0.4407858430883027,OVER,0.5592141569116973,False,-105.0,1.9523809523809523,0.5121951219512195,0.04701903496047777,0.0917990682561709,-1.0
2024_03_MIA_SEA,2024,3,2024-09-22,MIA,SEA,27.0,41.5,-110.0,-110.0,total_con_mercado,49.02273814668256,22.02273814668256,22.02273814668256,0,0.0,7.522738146682563,7.522738146682563,0.5816567602872853,0.4183432397127147,OVER,0.5816567602872853,False,-110.0,1.9090909090909092,0.5238095238095238,0.057847236477761466,0.11043563327572659,-1.0
2024_03_NYG_CLE,2024,3,2024-09-22,NYG,CLE,36.0,38.0,-112.0,-108.0,total_con_mercado,40.51474562146857,4.51474562146857,4.51474562146857,0,0.0,2.5147456214685704,2.5147456214685704,0.551839019156613,0.44816098084338696,OVER,0.551839019156613,False,-112.0,1.8928571428571428,0.5283018867924528,0.023537132364160218,0.044552429117874714,-1.0
2024_03_PHI_NO,2024,3,2024-09-22,PHI,NO,27.0,49.0,-110.0,-110.0,total_con_mercado,49.079026591191806,22.07902659119181,22.07902659119181,0,0.0,0.07902659119180555,0.07902659119180555,0.5371869083938395,0.46281309160616046,OVER,0.5371869083938395,False,-110.0,1.9090909090909092,0.5238095238095238,0.013377384584315699,0.025538643297330132,-1.0
2024_03_SF_LA,2024,3,2024-09-22,SF,LA,51.0,44.5,-110.0,-110.0,total_con_mercado,41.9764377547438,-9.0235622452562,9.0235622452562,1,0.0,-2.523562245256201,2.523562245256201,0.5214603423396822,0.4785396576603178,UNDER,0.4785396576603178,False,-110.0,1.9090909090909092,0.5238095238095238,-0.04526986614920603,-0.08642428992121143,-1.0
2024_03_JAX_BUF,2024,3,2024-09-23,JAX,BUF,57.0,46.5,-110.0,-110.0,total_con_mercado,48.21664511833504,-8.783354881664962,8.783354881664962,1,0.0,1.7166451183350375,1.7166451183350375,0.5470466794338803,0.4529533205661197,OVER,0.5470466794338803,True,-110.0,1.9090909090909092,0.5238095238095238,0.023237155624356465,0.044361842555589615,0.9090909090909092
2024_03_WAS_CIN,2024,3,2024-09-23,WAS,CIN,71.0,46.0,-108.0,-112.0,total_con_mercado,48.01825214492327,-22.981747855076733,22.981747855076733,1,0.0,2.0182521449232667,2.0182521449232667,0.5488588079366843,0.4511411920633157,OVER,0.5488588079366843,True,-108.0,1.925925925925926,0.5192307692307692,0.029628038705915127,0.05706140787805869,0.925925925925926
2024_04_DAL_NYG,2024,4,2024-09-26,DAL,NYG,35.0,45.0,-108.0,-112.0,total_con_mercado,46.00454425695701,11.004544256957004,11.004544256957004,0,0.0,1.0045442569570113,1.0045442569570113,0.54276333801841,0.45723666198158996,OVER,0.54276333801841,False,-108.0,1.925925925925926,0.5192307692307692,0.023532568787640873,0.04532198433175272,-1.0
2024_04_BUF_BAL,2024,4,2024-09-29,BUF,BAL,45.0,46.5,-110.0,-110.0,total_con_mercado,45.715707513196925,0.715707513196925,0.715707513196925,0,0.0,-0.784292486803075,0.784292486803075,0.531976809963946,0.46802319003605397,UNDER,0.46802319003605397,True,-110.0,1.9090909090909092,0.5238095238095238,-0.055786333773469865,-0.10650118265844233,0.9090909090909092
2024_04_CIN_CAR,2024,4,2024-09-29,CIN,CAR,58.0,47.0,-112.0,-108.0,total_con_mercado,47.71682457755905,-10.283175422440948,10.283175422440948,1,0.0,0.716824577559052,0.716824577559052,0.5410308506499786,0.4589691493500214,OVER,0.5410308506499786,True,-112.0,1.8928571428571428,0.5283018867924528,0.012728963857525755,0.02409411015888807,0.8928571428571428
2024_04_CLE_LV,2024,4,2024-09-29,CLE,LV,36.0,36.5,-112.0,-108.0,total_con_mercado,38.479204855843776,2.479204855843776,2.479204855843776,0,0.0,1.9792048558437756,1.9792048558437756,0.5486242742857442,0.45137572571425577,OVER,0.5486242742857442,False,-112.0,1.8928571428571428,0.5283018867924528,0.020322387493291405,0.038467376326587255,-1.0
2024_04_DEN_NYJ,2024,4,2024-09-29,DEN,NYJ,19.0,39.5,-108.0,-112.0,total_con_mercado,40.37252420930923,21.372524209309237,21.372524209309237,0,0.0,0.8725242093092334,0.8725242093092334,0.5419685128123793,0.45803148718762066,OVER,0.5419685128123793,False,-108.0,1.925925925925926,0.5192307692307692,0.02273774358161018,0.04379120986087881,-1.0
2024_04_JAX_HOU,2024,4,2024-09-29,JAX,HOU,44.0,44.5,-112.0,-108.0,total_con_mercado,40.89357647205471,-3.1064235279452888,3.1064235279452888,0,0.0,-3.6064235279452888,3.6064235279452888,0.5149026199772376,0.48509738002276237,UNDER,0.48509738002276237,True,-108.0,1.925925925925926,0.5192307692307692,-0.03413338920800679,-0.06573837921542058,0.925925925925926
2024_04_KC_LAC,2024,4,2024-09-29,KC,LAC,27.0,41.5,-112.0,-108.0,total_con_mercado,41.896392185231385,14.896392185231385,14.896392185231385,0,0.0,0.39639218523138453,0.39639218523138453,0.5391002192602212,0.4608997807397788,OVER,0.5391002192602212,False,-112.0,1.8928571428571428,0.5283018867924528,0.010798332467768401,0.02043970074256163,-1.0
2024_04_LA_CHI,2024,4,2024-09-29,LA,CHI,42.0,40.0,-115.0,-105.0,total_con_mercado,41.32485526848632,-0.6751447315136758,0.6751447315136758,1,0.0,1.324855268486317,1.324855268486317,0.5446908543008944,0.45530914569910563,OVER,0.5446908543008944,True,-115.0,1.8695652173913042,0.5348837209302326,0.009807133370661747,0.018335075432106773,0.8695652173913042
2024_04_MIN_GB,2024,4,2024-09-29,MIN,GB,60.0,44.0,-108.0,-112.0,total_con_mercado,41.61479444918948,-18.385205550810525,18.385205550810525,1,0.0,-2.385205550810518,2.385205550810518,0.522297734331209,0.47770226566879104,UNDER,0.47770226566879104,False,-112.0,1.8928571428571428,0.5283018867924528,-0.05059962112366179,-0.09577785426978846,-1.0
2024_04_NE_SF,2024,4,2024-09-29,NE,SF,43.0,41.5,-110.0,-110.0,total_con_mercado,50.23449298500916,7.234492985009155,7.234492985009155,1,0.0,8.734492985009162,8.734492985009162,0.5887912530267112,0.4112087469732888,OVER,0.5887912530267112,True,-110.0,1.9090909090909092,0.5238095238095238,0.06498172921718737,0.12405602850553965,0.9090909090909092
2024_04_NO_ATL,2024,4,2024-09-29,NO,ATL,50.0,41.5,-108.0,-112.0,total_con_mercado,43.500170078838,-6.4998299211619965,6.4998299211619965,1,0.0,2.0001700788380035,2.0001700788380035,0.5487502025007537,0.4512497974992463,OVER,0.5487502025007537,True,-108.0,1.925925925925926,0.5192307692307692,0.02951943326998452,0.05685224185330351,0.925925925925926
2024_04_PHI_TB,2024,4,2024-09-29,PHI,TB,49.0,42.0,-112.0,-108.0,total_con_mercado,43.71369305798988,-5.286306942010121,5.286306942010121,1,0.0,1.7136930579898788,1.7136930579898788,0.5470289364924806,0.45297106350751937,OVER,0.5470289364924806,True,-112.0,1.8928571428571428,0.5283018867924528,0.01872704970002781,0.03544762978933824,0.8928571428571428
2024_04_PIT_IND,2024,4,2024-09-29,PIT,IND,51.0,40.0,-110.0,-110.0,total_con_mercado,44.60182373222193,-6.398176267778069,6.398176267778069,1,0.0,4.601823732221931,4.601823732221931,0.5643236444196058,0.4356763555803942,OVER,0.5643236444196058,True,-110.0,1.9090909090909092,0.5238095238095238,0.04051412061008197,0.07734513934652032,0.9090909090909092
2024_04_WAS_ARI,2024,4,2024-09-29,WAS,ARI,56.0,49.0,-108.0,-112.0,total_con_mercado,50.315661845970425,-5.684338154029575,5.684338154029575,1,0.0,1.3156618459704248,1.3156618459704248,0.5446355499761482,0.45536445002385184,OVER,0.5446355499761482,True,-108.0,1.925925925925926,0.5192307692307692,0.025404780745378996,0.04892772587998917,0.925925925925926
2024_04_SEA_DET,2024,4,2024-09-30,SEA,DET,71.0,46.5,-112.0,-108.0,total_con_mercado,46.88927428905347,-24.11072571094653,24.11072571094653,1,0.0,0.3892742890534677,0.3892742890534677,0.5390573198145793,0.46094268018542073,OVER,0.5390573198145793,True,-112.0,1.8928571428571428,0.5283018867924528,0.010755433022126448,0.020358498220453658,0.8928571428571428
2024_04_TEN_MIA,2024,4,2024-09-30,TEN,MIA,43.0,37.0,-110.0,-110.0,total_con_mercado,34.954471460077215,-8.045528539922785,8.045528539922785,1,0.0,-2.0455285399227847,2.0455285399227847,0.5243530590830181,0.4756469409169819,UNDER,0.4756469409169819,False,-110.0,1.9090909090909092,0.5238095238095238,-0.04816258289254194,-0.0919467491584891,-1.0
2024_05_TB_ATL,2024,5,2024-10-03,TB,ATL,66.0,44.0,-110.0,-110.0,total_con_mercado,48.59262526692358,-17.407374733076423,17.407374733076423,1,0.0,4.5926252669235765,4.5926252669235765,0.5642687870557465,0.43573121294425354,OVER,0.5642687870557465,True,-110.0,1.9090909090909092,0.5238095238095238,0.04045926324622262,0.07724041165187967,0.9090909090909092
2024_05_ARI_SF,2024,5,2024-10-06,ARI,SF,47.0,48.5,-112.0,-108.0,total_con_mercado,50.01166068937805,3.011660689378054,3.011660689378054,0,0.0,1.511660689378047,1.511660689378047,0.5458143679243591,0.4541856320756409,OVER,0.5458143679243591,False,-112.0,1.8928571428571428,0.5283018867924528,0.017512481131906288,0.03314862499967974,-1.0
2024_05_BAL_CIN,2024,5,2024-10-06,BAL,CIN,79.0,48.5,-108.0,-112.0,total_con_mercado,45.59613630254992,-33.40386369745008,33.40386369745008,1,0.0,-2.9038636974500776,2.9038636974500776,0.5191579931252162,0.48084200687478384,UNDER,0.48084200687478384,False,-112.0,1.8928571428571428,0.5283018867924528,-0.04745987991766898,-0.08983477270130202,-1.0
2024_05_BUF_HOU,2024,5,2024-10-06,BUF,HOU,43.0,48.0,-110.0,-110.0,total_con_mercado,48.47635970880764,5.476359708807635,5.476359708807635,0,0.0,0.47635970880764233,0.47635970880764233,0.539582142283197,0.460417857716803,OVER,0.539582142283197,False,-110.0,1.9090909090909092,0.5238095238095238,0.015772618473673172,0.030111362540648834,-1.0
2024_05_CAR_CHI,2024,5,2024-10-06,CAR,CHI,46.0,40.0,-112.0,-108.0,total_con_mercado,42.02733090562539,-3.972669094374609,3.972669094374609,1,0.0,2.0273309056253908,2.0273309056253908,0.5489133355018903,0.45108666449810975,OVER,0.5489133355018903,True,-112.0,1.8928571428571428,0.5283018867924528,0.02061144870943743,0.03901452791429216,0.8928571428571428
2024_05_CLE_WAS,2024,5,2024-10-06,CLE,WAS,47.0,44.0,-108.0,-112.0,total_con_mercado,46.44556014090916,-0.5544398590908415,0.5544398590908415,1,0.0,2.4455601409091585,2.4455601409091585,0.5514239502697342,0.44857604973026577,OVER,0.5514239502697342,True,-108.0,1.925925925925926,0.5192307692307692,0.03219318103896507,0.06200168200096967,0.925925925925926
2024_05_DAL_PIT,2024,5,2024-10-06,DAL,PIT,37.0,43.5,-112.0,-108.0,total_con_mercado,44.14269763049969,7.14269763049969,7.14269763049969,0,0.0,0.6426976304996899,0.6426976304996899,0.5405843370892986,0.45941566291070135,OVER,0.5405843370892986,False,-112.0,1.8928571428571428,0.5283018867924528,0.012282450296845826,0.02324892377617238,-1.0
2024_05_GB_LA,2024,5,2024-10-06,GB,LA,43.0,49.5,-108.0,-112.0,total_con_mercado,51.73477269503483,8.734772695034827,8.734772695034827,0,0.0,2.2347726950348274,2.2347726950348274,0.5501589203582706,0.44984107964172937,OVER,0.5501589203582706,False,-108.0,1.925925925925926,0.5192307692307692,0.03092815112750147,0.05956532809741022,-1.0
2024_05_IND_JAX,2024,5,2024-10-06,IND,JAX,71.0,45.0,-110.0,-110.0,total_con_mercado,44.70604941278692,-26.29395058721308,26.29395058721308,1,0.0,-0.2939505872130823,0.2939505872130823,0.5349369339997178,0.46506306600028224,UNDER,0.46506306600028224,False,-110.0,1.9090909090909092,0.5238095238095238,-0.05874645780924159,-0.11215232854491564,-1.0
