game_id,season,week,gameday,away_team,home_team,total_points,total_line,over_odds,under_odds,modelo,pred_total,error,error_absoluto,over_result,push_total,edge,edge_absoluto,pick,pick_correcto,prob_pick,prob_over,prob_under,odds_pick,decimal_pick,prob_break_even,edge_probabilidad,ev,profit
2024_01_WAS_TB,2024,1,2024-09-08,WAS,TB,57.0,42.0,-110.0,-110.0,total_con_mercado,42.33134395588831,-14.668656044111692,14.668656044111692,1,0.0,0.33134395588830756,0.33134395588830756,OVER,1,0.47015012430623215,0.47015012430623215,0.5298498756937678,-110.0,1.9090909090909092,0.5238095238095238,-0.05365939950329168,-0.10244067177901128,0.9090909090909092
2024_01_NYJ_SF,2024,1,2024-09-09,NYJ,SF,51.0,43.0,-112.0,-108.0,total_con_mercado,39.27278947446607,-11.727210525533929,11.727210525533929,1,0.0,-3.727210525533927,3.727210525533927,UNDER,0,0.5246859979126598,0.4753140020873402,0.5246859979126598,-108.0,1.925925925925926,0.5192307692307692,0.005455228681890634,0.010506366350307772,-1.0
2024_02_BUF_MIA,2024,2,2024-09-12,BUF,MIA,41.0,48.5,-115.0,-105.0,total_con_mercado,48.766514244237314,7.766514244237314,7.766514244237314,0,0.0,0.26651424423731385,0.26651424423731385,OVER,0,0.46911177563707906,0.46911177563707906,0.5308882243629209,-115.0,1.8695652173913042,0.5348837209302326,-0.06577194529315356,-0.1229649412002436,-1.0
2024_02_CHI_HOU,2024,2,2024-09-15,CHI,HOU,32.0,45.5,-115.0,-105.0,total_con_mercado,47.06835613928347,15.068356139283472,15.068356139283472,0,0.0,1.5683561392834733,1.5683561392834733,OVER,0,0.49000196226766907,0.49000196226766907,0.509998037732331,-115.0,1.8695652173913042,0.5348837209302326,-0.04488175866256355,-0.08390937489087968,-1.0
2024_02_CIN_KC,2024,2,2024-09-15,CIN,KC,51.0,47.5,-112.0,-108.0,total_con_mercado,51.240744498002094,0.240744498002094,0.240744498002094,1,0.0,3.740744498002094,3.740744498002094,OVER,1,0.5249030332298381,0.5249030332298381,0.4750969667701619,-112.0,1.8928571428571428,0.5283018867924528,-0.003398853562614712,-0.006433544243520717,0.8928571428571428
2024_02_CLE_JAX,2024,2,2024-09-15,CLE,JAX,31.0,41.5,-112.0,-108.0,total_con_mercado,41.44255393152812,10.442553931528115,10.442553931528115,0,0.0,-0.05744606847188294,0.05744606847188294,UNDER,1,0.4657650900795624,0.5342349099204375,0.46576509007956246,-108.0,1.925925925925926,0.5192307692307692,-0.05346567915120676,-0.10297093762454645,0.925925925925926
2024_02_IND_GB,2024,2,2024-09-15,IND,GB,26.0,41.5,-110.0,-110.0,total_con_mercado,39.67355707850822,13.673557078508216,13.673557078508216,0,0.0,-1.8264429214917826,1.8264429214917826,UNDER,1,0.4941498651677928,0.5058501348322072,0.4941498651677928,-110.0,1.9090909090909092,0.5238095238095238,-0.029659658641731035,-0.0566229846796682,0.9090909090909092
2024_02_LAC_CAR,2024,2,2024-09-15,LAC,CAR,29.0,39.0,-108.0,-112.0,total_con_mercado,36.87850740889197,7.87850740889197,7.87850740889197,0,0.0,-2.12149259110803,2.12149259110803,UNDER,1,0.4988927792573105,0.5011072207426894,0.49889277925731057,-112.0,1.8928571428571428,0.5283018867924528,-0.02940910753514231,-0.05566723926294803,0.8928571428571428
2024_02_LA_ARI,2024,2,2024-09-15,LA,ARI,51.0,47.5,-102.0,-118.0,total_con_mercado,49.44650802528486,-1.5534919747151434,1.5534919747151434,1,0.0,1.9465080252848566,1.9465080252848566,OVER,1,0.4960798291637612,0.4960798291637612,0.5039201708362389,-102.0,1.9803921568627452,0.504950495049505,-0.008870665885743756,-0.017567397146276753,0.9803921568627452
2024_02_LV_BAL,2024,2,2024-09-15,LV,BAL,49.0,41.0,-112.0,-108.0,total_con_mercado,43.81487006751263,-5.185129932487371,5.185129932487371,1,0.0,2.8148700675126292,2.8148700675126292,OVER,1,0.5100380726120342,0.5100380726120342,0.48996192738796585,-112.0,1.8928571428571428,0.5283018867924528,-0.01826381418041867,-0.03457079112722106,0.8928571428571428
2024_02_NO_DAL,2024,2,2024-09-15,NO,DAL,63.0,47.0,-112.0,-108.0,total_con_mercado,51.58311614540509,-11.416883854594907,11.416883854594907,1,0.0,4.583116145405093,4.583116145405093,OVER,1,0.5383898050691849,0.5383898050691849,0.4616101949308151,-112.0,1.8928571428571428,0.5283018867924528,0.010087918276732055,0.019094988166671323,0.8928571428571428
2024_02_NYG_WAS,2024,2,2024-09-15,NYG,WAS,39.0,42.5,-115.0,-105.0,total_con_mercado,48.26262772262279,9.262627722622788,9.262627722622788,0,0.0,5.762627722622788,5.762627722622788,OVER,0,0.5571759896503949,0.5571759896503949,0.44282401034960506,-115.0,1.8695652173913042,0.5348837209302326,0.022292268720162323,0.041676850215955685,-1.0
2024_02_NYJ_TEN,2024,2,2024-09-15,NYJ,TEN,41.0,41.5,-108.0,-112.0,total_con_mercado,41.46872238492806,0.468722384928057,0.468722384928057,0,0.0,-0.03127761507194293,0.03127761507194293,UNDER,1,0.46534640592009135,0.5346535940799086,0.46534640592009135,-112.0,1.8928571428571428,0.5283018867924528,-0.06295548087236147,-0.11916573165125566,0.8928571428571428
2024_02_PIT_DEN,2024,2,2024-09-15,PIT,DEN,19.0,36.5,-108.0,-112.0,total_con_mercado,33.46934327002142,14.46934327002142,14.46934327002142,0,0.0,-3.030656729978581,3.030656729978581,UNDER,1,0.5135050935980423,0.4864949064019577,0.5135050935980423,-112.0,1.8928571428571428,0.5283018867924528,-0.014796793194410518,-0.028008215689419913,0.8928571428571428
2024_02_SEA_NE,2024,2,2024-09-15,SEA,NE,43.0,39.0,-110.0,-110.0,total_con_mercado,42.61985868261246,-0.3801413173875403,0.3801413173875403,1,0.0,3.6198586826124597,3.6198586826124597,OVER,1,0.5229641441135764,0.5229641441135764,0.4770358558864236,-110.0,1.9090909090909092,0.5238095238095238,-0.0008453796959474458,-0.001613906692263245,0.9090909090909092
2024_02_SF_MIN,2024,2,2024-09-15,SF,MIN,40.0,46.5,-112.0,-108.0,total_con_mercado,49.68321939843687,9.683219398436869,9.683219398436869,0,0.0,3.1832193984368686,3.1832193984368686,OVER,0,0.5159555371813727,0.5159555371813727,0.48404446281862734,-112.0,1.8928571428571428,0.5283018867924528,-0.012346349611080165,-0.023369876049544658,-1.0
2024_02_TB_DET,2024,2,2024-09-15,TB,DET,36.0,51.5,-108.0,-112.0,total_con_mercado,55.399297384727376,19.399297384727376,19.399297384727376,0,0.0,3.899297384727376,3.899297384727376,OVER,0,0.5274449181009768,0.5274449181009768,0.4725550818990232,-108.0,1.925925925925926,0.5192307692307692,0.00821414887020766,0.015819842268548046,-1.0
2024_02_ATL_PHI,2024,2,2024-09-16,ATL,PHI,43.0,46.5,-110.0,-110.0,total_con_mercado,56.144336880747495,13.144336880747495,13.144336880747495,0,0.0,9.644336880747495,9.644336880747495,OVER,0,0.6175863658377451,0.6175863658377451,0.38241363416225493,-110.0,1.9090909090909092,0.5238095238095238,0.09377684202822123,0.1790285165993315,-1.0
2024_03_NE_NYJ,2024,3,2024-09-19,NE,NYJ,27.0,39.0,-112.0,-108.0,total_con_mercado,45.05320887238345,18.05320887238345,18.05320887238345,0,0.0,6.0532088723834505,6.0532088723834505,OVER,0,0.5617811953464688,0.5617811953464688,0.43821880465353125,-112.0,1.8928571428571428,0.5283018867924528,0.03347930855401593,0.0633715483343873,-1.0
2024_03_BAL_DAL,2024,3,2024-09-22,BAL,DAL,53.0,47.5,-108.0,-112.0,total_con_mercado,53.33087986963356,0.3308798696335628,0.3308798696335628,1,0.0,5.830879869633563,5.830879869633563,OVER,1,0.558258581128835,0.558258581128835,0.441741418871165,-108.0,1.925925925925926,0.5192307692307692,0.03902781189806581,0.07516467476664523,0.925925925925926
2024_03_CAR_LV,2024,3,2024-09-22,CAR,LV,58.0,40.0,-112.0,-108.0,total_con_mercado,45.95757824678118,-12.042421753218818,12.042421753218818,1,0.0,5.957578246781182,5.957578246781182,OVER,1,0.5602667512069872,0.5602667512069872,0.4397332487930128,-112.0,1.8928571428571428,0.5283018867924528,0.03196486441453439,0.06050492192751156,0.8928571428571428
2024_03_CHI_IND,2024,3,2024-09-22,CHI,IND,37.0,43.0,-115.0,-105.0,total_con_mercado,40.19369530360141,3.193695303601409,3.193695303601409,0,0.0,-2.806304696398591,2.806304696398591,UNDER,1,0.509900431585945,0.490099568414055,0.509900431585945,-105.0,1.9523809523809523,0.5121951219512195,-0.002294690365274521,-0.004480109760774065,0.9523809523809523
2024_03_DEN_TB,2024,3,2024-09-22,DEN,TB,33.0,40.5,-112.0,-108.0,total_con_mercado,42.64260363760623,9.642603637606229,9.642603637606229,0,0.0,2.1426036376062285,2.1426036376062285,OVER,0,0.4992321564274095,0.4992321564274095,0.5007678435725905,-112.0,1.8928571428571428,0.5283018867924528,-0.029069730365043345,-0.05502484676240349,-1.0
2024_03_DET_ARI,2024,3,2024-09-22,DET,ARI,33.0,51.5,-108.0,-112.0,total_con_mercado,51.88434740711888,18.88434740711888,18.88434740711888,0,0.0,0.3843474071188808,0.3843474071188808,OVER,0,0.4709992494543422,0.4709992494543422,0.5290007505456578,-108.0,1.925925925925926,0.5192307692307692,-0.04823151977642698,-0.09289033438422978,-1.0
2024_03_GB_TEN,2024,3,2024-09-22,GB,TEN,44.0,37.0,-112.0,-108.0,total_con_mercado,32.47126119419274,-11.528738805807258,11.528738805807258,1,0.0,-4.528738805807258,4.528738805807258,UNDER,0,0.5375206796913244,0.46247932030867556,0.5375206796913244,-108.0,1.925925925925926,0.5192307692307692,0.01828991046055528,0.03522501273884715,-1.0
2024_03_HOU_MIN,2024,3,2024-09-22,HOU,MIN,41.0,46.0,-112.0,-108.0,total_con_mercado,46.35887119774987,5.35887119774987,5.35887119774987,0,0.0,0.3588711977498704,0.3588711977498704,OVER,0,0.47059109458732234,0.47059109458732234,0.5294089054126776,-112.0,1.8928571428571428,0.5283018867924528,-0.05771079220513048,-0.10923828524542556,-1.0
2024_03_KC_ATL,2024,3,2024-09-22,KC,ATL,39.0,46.0,-112.0,-108.0,total_con_mercado,43.81634933575192,4.816349335751916,4.816349335751916,0,0.0,-2.183650664248077,2.183650664248077,UNDER,1,0.4998920223676861,0.5001079776323138,0.49989202236768615,-108.0,1.925925925925926,0.5192307692307692,-0.019338746863083067,-0.037244993958530426,0.925925925925926
2024_03_LAC_PIT,2024,3,2024-09-22,LAC,PIT,30.0,36.0,-105.0,-115.0,total_con_mercado,39.74616725981839,9.746167259818383,9.746167259818383,0,0.0,3.7461672598183924,3.7461672598183924,OVER,0,0.5249899918200703,0.5249899918200703,0.47501000817992967,-105.0,1.9523809523809523,0.5121951219512195,0.012794869868850811,0.024980460220137335,-1.0
2024_03_MIA_SEA,2024,3,2024-09-22,MIA,SEA,27.0,41.5,-110.0,-110.0,total_con_mercado,49.02273814668256,22.02273814668256,22.02273814668256,0,0.0,7.522738146682563,7.522738146682563,OVER,0,0.5848923505165087,0.5848923505165087,0.4151076494834913,-110.0,1.9090909090909092,0.5238095238095238,0.06108282670698484,0.11661266916788016,-1.0
2024_03_NYG_CLE,2024,3,2024-09-22,NYG,CLE,36.0,38.0,-112.0,-108.0,total_con_mercado,40.51474562146857,4.51474562146857,4.51474562146857,0,0.0,2.5147456214685704,2.5147456214685704,OVER,0,0.5052144718127892,0.5052144718127892,0.4947855281872108,-112.0,1.8928571428571428,0.5283018867924528,-0.0230874149796636,-0.04370117835436327,-1.0
2024_03_PHI_NO,2024,3,2024-09-22,PHI,NO,27.0,49.0,-110.0,-110.0,total_con_mercado,49.079026591191806,22.07902659119181,22.07902659119181,0,0.0,0.07902659119180555,0.07902659119180555,OVER,0,0.4661104056154038,0.4661104056154038,0.5338895943845963,-110.0,1.9090909090909092,0.5238095238095238,-0.05769911819412005,-0.1101528620069564,-1.0
2024_03_SF_LA,2024,3,2024-09-22,SF,LA,51.0,44.5,-110.0,-110.0,total_con_mercado,41.9764377547438,-9.0235622452562,9.0235622452562,1,0.0,-2.523562245256201,2.523562245256201,UNDER,0,0.5053561908461902,0.4946438091538098,0.5053561908461902,-110.0,1.9090909090909092,0.5238095238095238,-0.018453332963333624,-0.035229090202727686,-1.0
2024_03_JAX_BUF,2024,3,2024-09-23,JAX,BUF,57.0,46.5,-110.0,-110.0,total_con_mercado,48.21664511833504,-8.783354881664962,8.783354881664962,1,0.0,1.7166451183350375,1.7166451183350375,OVER,1,0.49238509214269116,0.49238509214269116,0.5076149078573089,-110.0,1.9090909090909092,0.5238095238095238,-0.031424431666832675,-0.05999209681849871,0.9090909090909092
2024_03_WAS_CIN,2024,3,2024-09-23,WAS,CIN,71.0,46.0,-108.0,-112.0,total_con_mercado,48.01825214492327,-22.981747855076733,22.981747855076733,1,0.0,2.0182521449232667,2.0182521449232667,OVER,1,0.4972331260058932,0.4972331260058932,0.5027668739941068,-108.0,1.925925925925926,0.5192307692307692,-0.021997643224875962,-0.04236583139605743,0.925925925925926
2024_04_DAL_NYG,2024,4,2024-09-26,DAL,NYG,35.0,45.0,-108.0,-112.0,total_con_mercado,46.00454425695701,11.004544256957004,11.004544256957004,0,0.0,1.0045442569570113,1.0045442569570113,OVER,0,0.4809460959866073,0.4809460959866073,0.5190539040133927,-108.0,1.925925925925926,0.5192307692307692,-0.03828467324416185,-0.07373344476653398,-1.0
2024_04_BUF_BAL,2024,4,2024-09-29,BUF,BAL,45.0,46.5,-110.0,-110.0,total_con_mercado,45.715707513196925,0.715707513196925,0.715707513196925,0,0.0,-0.784292486803075,0.784292486803075,UNDER,1,0.47741151261873643,0.5225884873812636,0.4774115126187364,-110.0,1.9090909090909092,0.5238095238095238,-0.0463980111907874,-0.08857802136423043,0.9090909090909092
2024_04_CIN_CAR,2024,4,2024-09-29,CIN,CAR,58.0,47.0,-112.0,-108.0,total_con_mercado,47.71682457755905,-10.283175422440948,10.283175422440948,1,0.0,0.716824577559052,0.716824577559052,OVER,1,0.47632922887528995,0.47632922887528995,0.52367077112471,-112.0,1.8928571428571428,0.5283018867924528,-0.05197265791716288,-0.09837681677177268,0.8928571428571428
2024_04_CLE_LV,2024,4,2024-09-29,CLE,LV,36.0,36.5,-112.0,-108.0,total_con_mercado,38.479204855843776,2.479204855843776,2.479204855843776,0,0.0,1.9792048558437756,1.9792048558437756,OVER,0,0.4966054308916176,0.4966054308916176,0.5033945691083823,-112.0,1.8928571428571428,0.5283018867924528,-0.031696455900835196,-0.059996862955152386,-1.0
2024_04_DEN_NYJ,2024,4,2024-09-29,DEN,NYJ,19.0,39.5,-108.0,-112.0,total_con_mercado,40.37252420930923,21.372524209309237,21.372524209309237,0,0.0,0.8725242093092334,0.8725242093092334,OVER,0,0.47882719679213853,0.47882719679213853,0.5211728032078615,-108.0,1.925925925925926,0.5192307692307692,-0.04040357243863063,-0.07781428765958498,-1.0
2024_04_JAX_HOU,2024,4,2024-09-29,JAX,HOU,44.0,44.5,-112.0,-108.0,total_con_mercado,40.89357647205471,-3.1064235279452888,3.1064235279452888,0,0.0,-3.6064235279452888,3.6064235279452888,UNDER,1,0.5227486136846412,0.4772513863153588,0.5227486136846412,-108.0,1.925925925925926,0.5192307692307692,0.0035178444538720433,0.006775107837086791,0.925925925925926
2024_04_KC_LAC,2024,4,2024-09-29,KC,LAC,27.0,41.5,-112.0,-108.0,total_con_mercado,41.896392185231385,14.896392185231385,14.896392185231385,0,0.0,0.39639218523138453,0.39639218523138453,OVER,0,0.4711922326248654,0.4711922326248654,0.5288077673751346,-112.0,1.8928571428571428,0.5283018867924528,-0.0571096541675874,-0.10810041681721905,-1.0
2024_04_LA_CHI,2024,4,2024-09-29,LA,CHI,42.0,40.0,-115.0,-105.0,total_con_mercado,41.32485526848632,-0.6751447315136758,0.6751447315136758,1,0.0,1.324855268486317,1.324855268486317,OVER,1,0.4860897322131116,0.4860897322131116,0.5139102677868884,-115.0,1.8695652173913042,0.5348837209302326,-0.04879398871712104,-0.09122354412331324,0.8695652173913042
2024_04_MIN_GB,2024,4,2024-09-29,MIN,GB,60.0,44.0,-108.0,-112.0,total_con_mercado,41.61479444918948,-18.385205550810525,18.385205550810525,1,0.0,-2.385205550810518,2.385205550810518,UNDER,0,0.5031321509502877,0.49686784904971226,0.5031321509502877,-112.0,1.8928571428571428,0.5283018867924528,-0.025169735842165086,-0.04764271427266964,-1.0
2024_04_NE_SF,2024,4,2024-09-29,NE,SF,43.0,41.5,-110.0,-110.0,total_con_mercado,50.23449298500916,7.234492985009155,7.234492985009155,1,0.0,8.734492985009162,8.734492985009162,OVER,1,0.603677052258823,0.603677052258823,0.39632294774117705,-110.0,1.9090909090909092,0.5238095238095238,0.07986752844929912,0.15247437249411666,0.9090909090909092
2024_04_NO_ATL,2024,4,2024-09-29,NO,ATL,50.0,41.5,-108.0,-112.0,total_con_mercado,43.500170078838,-6.4998299211619965,6.4998299211619965,1,0.0,2.0001700788380035,2.0001700788380035,OVER,1,0.49694245098526,0.49694245098526,0.50305754901474,-108.0,1.925925925925926,0.5192307692307692,-0.022288318245509142,-0.04292564995431403,0.925925925925926
2024_04_PHI_TB,2024,4,2024-09-29,PHI,TB,49.0,42.0,-112.0,-108.0,total_con_mercado,43.71369305798988,-5.286306942010121,5.286306942010121,1,0.0,1.7136930579898788,1.7136930579898788,OVER,1,0.4923376462893548,0.4923376462893548,0.5076623537106453,-112.0,1.8928571428571428,0.5283018867924528,-0.035964240503098044,-0.06807516952372139,0.8928571428571428
2024_04_PIT_IND,2024,4,2024-09-29,PIT,IND,51.0,40.0,-110.0,-110.0,total_con_mercado,44.60182373222193,-6.398176267778069,6.398176267778069,1,0.0,4.601823732221931,4.601823732221931,OVER,1,0.5386887590061447,0.5386887590061447,0.46131124099385534,-110.0,1.9090909090909092,0.5238095238095238,0.014879235196620821,0.028405812648094386,0.9090909090909092
2024_04_WAS_ARI,2024,4,2024-09-29,WAS,ARI,56.0,49.0,-108.0,-112.0,total_con_mercado,50.315661845970425,-5.684338154029575,5.684338154029575,1,0.0,1.3156618459704248,1.3156618459704248,OVER,1,0.48594205558246345,0.48594205558246345,0.5140579444175366,-108.0,1.925925925925926,0.5192307692307692,-0.03328871364830571,-0.0641115966559963,0.925925925925926
2024_04_SEA_DET,2024,4,2024-09-30,SEA,DET,71.0,46.5,-112.0,-108.0,total_con_mercado,46.88927428905347,-24.11072571094653,24.11072571094653,1,0.0,0.3892742890534677,0.3892742890534677,OVER,1,0.4710781876220952,0.4710781876220952,0.5289218123779048,-112.0,1.8928571428571428,0.5283018867924528,-0.057223699170357634,-0.10831628771531987,0.8928571428571428
2024_04_TEN_MIA,2024,4,2024-09-30,TEN,MIA,43.0,37.0,-110.0,-110.0,total_con_mercado,34.954471460077215,-8.045528539922785,8.045528539922785,1,0.0,-2.0455285399227847,2.0455285399227847,UNDER,0,0.49767160629280405,0.502328393707196,0.49767160629280405,-110.0,1.9090909090909092,0.5238095238095238,-0.02613791751671979,-0.04989966071373764,-1.0
2024_05_TB_ATL,2024,5,2024-10-03,TB,ATL,66.0,44.0,-110.0,-110.0,total_con_mercado,48.59262526692358,-17.407374733076423,17.407374733076423,1,0.0,4.5926252669235765,4.5926252669235765,OVER,1,0.5385417677005833,0.5385417677005833,0.46145823229941674,-110.0,1.9090909090909092,0.5238095238095238,0.014732243891059427,0.028125192882931804,0.9090909090909092
2024_05_ARI_SF,2024,5,2024-10-06,ARI,SF,47.0,48.5,-112.0,-108.0,total_con_mercado,50.01166068937805,3.011660689378054,3.011660689378054,0,0.0,1.511660689378047,1.511660689378047,OVER,0,0.489090932398296,0.489090932398296,0.5109090676017041,-112.0,1.8928571428571428,0.5283018867924528,-0.03921095439415684,-0.07422073510322547,-1.0
2024_05_BAL_CIN,2024,5,2024-10-06,BAL,CIN,79.0,48.5,-108.0,-112.0,total_con_mercado,45.59613630254992,-33.40386369745008,33.40386369745008,1,0.0,-2.9038636974500776,2.9038636974500776,UNDER,0,0.5114680597011726,0.4885319402988274,0.5114680597011726,-112.0,1.8928571428571428,0.5283018867924528,-0.01683382709128023,-0.03186402985135195,-1.0
2024_05_BUF_HOU,2024,5,2024-10-06,BUF,HOU,43.0,48.0,-110.0,-110.0,total_con_mercado,48.47635970880764,5.476359708807635,5.476359708807635,0,0.0,0.47635970880764233,0.47635970880764233,OVER,0,0.4724736994685694,0.4724736994685694,0.5275263005314306,-110.0,1.9090909090909092,0.5238095238095238,-0.05133582434095446,-0.09800475556000388,-1.0
2024_05_CAR_CHI,2024,5,2024-10-06,CAR,CHI,46.0,40.0,-112.0,-108.0,total_con_mercado,42.02733090562539,-3.972669094374609,3.972669094374609,1,0.0,2.0273309056253908,2.0273309056253908,OVER,1,0.4973790707180197,0.4973790707180197,0.5026209292819803,-112.0,1.8928571428571428,0.5283018867924528,-0.030922816074433146,-0.05853247328374844,0.8928571428571428
2024_05_CLE_WAS,2024,5,2024-10-06,CLE,WAS,47.0,44.0,-108.0,-112.0,total_con_mercado,46.44556014090916,-0.5544398590908415,0.5544398590908415,1,0.0,2.4455601409091585,2.4455601409091585,OVER,1,0.5041023522296761,0.5041023522296761,0.49589764777032386,-108.0,1.925925925925926,0.5192307692307692,-0.01512841700109302,-0.02913621052062365,0.925925925925926
2024_05_DAL_PIT,2024,5,2024-10-06,DAL,PIT,37.0,43.5,-112.0,-108.0,total_con_mercado,44.14269763049969,7.14269763049969,7.14269763049969,0,0.0,0.6426976304996899,0.6426976304996899,OVER,0,0.4751403810820927,0.4751403810820927,0.5248596189179073,-112.0,1.8928571428571428,0.5283018867924528,-0.0531615057103601,-0.10062713580889593,-1.0
2024_05_GB_LA,2024,5,2024-10-06,GB,LA,43.0,49.5,-108.0,-112.0,total_con_mercado,51.73477269503483,8.734772695034827,8.734772695034827,0,0.0,2.2347726950348274,2.2347726950348274,OVER,0,0.500713852850136,0.500713852850136,0.49928614714986397,-108.0,1.925925925925926,0.5192307692307692,-0.01851691638063313,-0.035662209325663885,-1.0
