game_id,season,week,gameday,away_team,home_team,total_points,total_line,over_odds,under_odds,modelo,pred_total,error,error_absoluto,over_result,push_total
2024_10_NYJ_ARI,2024,10,2024-11-10,NYJ,ARI,37.0,45.5,-112.0,-108.0,total_sin_mercado,40.31546992085468,3.3154699208546816,3.3154699208546816,0.0,0.0
2024_10_PHI_DAL,2024,10,2024-11-10,PHI,DAL,40.0,44.5,-110.0,-110.0,total_sin_mercado,39.76298180139794,-0.2370181986020583,0.2370181986020583,0.0,0.0
2024_10_PIT_WAS,2024,10,2024-11-10,PIT,WAS,55.0,45.0,-112.0,-108.0,total_sin_mercado,46.994567103357134,-8.005432896642866,8.005432896642866,1.0,0.0
2024_10_SF_TB,2024,10,2024-11-10,SF,TB,43.0,50.5,-108.0,-112.0,total_sin_mercado,50.022718609973786,7.022718609973786,7.022718609973786,0.0,0.0
2024_10_TEN_LAC,2024,10,2024-11-10,TEN,LAC,44.0,40.0,-110.0,-110.0,total_sin_mercado,43.19924520276746,-0.8007547972325426,0.8007547972325426,1.0,0.0
2024_10_MIA_LA,2024,10,2024-11-11,MIA,LA,38.0,49.5,-112.0,-108.0,total_sin_mercado,46.805038433501025,8.805038433501025,8.805038433501025,0.0,0.0
2024_11_WAS_PHI,2024,11,2024-11-14,WAS,PHI,44.0,49.5,-110.0,-110.0,total_sin_mercado,41.81981324585742,-2.180186754142582,2.180186754142582,0.0,0.0
2024_11_ATL_DEN,2024,11,2024-11-17,ATL,DEN,44.0,44.5,-108.0,-112.0,total_sin_mercado,43.84492238141845,-0.15507761858155078,0.15507761858155078,0.0,0.0
2024_11_BAL_PIT,2024,11,2024-11-17,BAL,PIT,34.0,48.0,-112.0,-108.0,total_sin_mercado,52.512129622395285,18.512129622395285,18.512129622395285,0.0,0.0
2024_11_CIN_LAC,2024,11,2024-11-17,CIN,LAC,61.0,48.0,-115.0,-105.0,total_sin_mercado,49.825216109844526,-11.174783890155474,11.174783890155474,1.0,0.0
2024_11_CLE_NO,2024,11,2024-11-17,CLE,NO,49.0,44.0,-110.0,-110.0,total_sin_mercado,44.09739363573602,-4.902606364263981,4.902606364263981,1.0,0.0
2024_11_GB_CHI,2024,11,2024-11-17,GB,CHI,39.0,41.0,-112.0,-108.0,total_sin_mercado,43.38796641895677,4.387966418956772,4.387966418956772,0.0,0.0
2024_11_IND_NYJ,2024,11,2024-11-17,IND,NYJ,55.0,43.0,-110.0,-110.0,total_sin_mercado,43.461107111786845,-11.538892888213155,11.538892888213155,1.0,0.0
2024_11_JAX_DET,2024,11,2024-11-17,JAX,DET,58.0,47.5,-110.0,-110.0,total_sin_mercado,42.21772223889406,-15.782277761105938,15.782277761105938,1.0,0.0
2024_11_KC_BUF,2024,11,2024-11-17,KC,BUF,51.0,46.5,-112.0,-108.0,total_sin_mercado,52.364811876603554,1.3648118766035537,1.3648118766035537,1.0,0.0
2024_11_LA_NE,2024,11,2024-11-17,LA,NE,50.0,42.5,-108.0,-112.0,total_sin_mercado,42.02733494774599,-7.972665052254008,7.972665052254008,1.0,0.0
2024_11_LV_MIA,2024,11,2024-11-17,LV,MIA,53.0,43.5,-108.0,-112.0,total_sin_mercado,44.22778475142684,-8.772215248573161,8.772215248573161,1.0,0.0
2024_11_MIN_TEN,2024,11,2024-11-17,MIN,TEN,36.0,40.0,-110.0,-110.0,total_sin_mercado,42.79259475937358,6.7925947593735785,6.7925947593735785,0.0,0.0
2024_11_SEA_SF,2024,11,2024-11-17,SEA,SF,37.0,49.0,-108.0,-112.0,total_sin_mercado,48.10203032926628,11.102030329266277,11.102030329266277,0.0,0.0
2024_11_HOU_DAL,2024,11,2024-11-18,HOU,DAL,44.0,41.5,-115.0,-105.0,total_sin_mercado,44.479329748582714,0.47932974858271393,0.47932974858271393,1.0,0.0
2024_12_PIT_CLE,2024,12,2024-11-21,PIT,CLE,43.0,36.5,-112.0,-108.0,total_sin_mercado,39.71645885450592,-3.283541145494077,3.283541145494077,1.0,0.0
2024_12_ARI_SEA,2024,12,2024-11-24,ARI,SEA,22.0,46.5,-112.0,-108.0,total_sin_mercado,43.418452320910355,21.418452320910355,21.418452320910355,0.0,0.0
2024_12_DAL_WAS,2024,12,2024-11-24,DAL,WAS,60.0,45.0,-110.0,-110.0,total_sin_mercado,42.58780567532552,-17.41219432467448,17.41219432467448,1.0,0.0
2024_12_DEN_LV,2024,12,2024-11-24,DEN,LV,48.0,41.5,-112.0,-108.0,total_sin_mercado,40.890214091591815,-7.109785908408185,7.109785908408185,1.0,0.0
2024_12_DET_IND,2024,12,2024-11-24,DET,IND,30.0,50.5,-110.0,-110.0,total_sin_mercado,47.57264816800967,17.57264816800967,17.57264816800967,0.0,0.0
2024_12_KC_CAR,2024,12,2024-11-24,KC,CAR,57.0,43.0,-110.0,-110.0,total_sin_mercado,41.53302639997565,-15.466973600024353,15.466973600024353,1.0,0.0
2024_12_MIN_CHI,2024,12,2024-11-24,MIN,CHI,57.0,39.5,-112.0,-108.0,total_sin_mercado,36.99553995580538,-20.004460044194623,20.004460044194623,1.0,0.0
2024_12_NE_MIA,2024,12,2024-11-24,NE,MIA,49.0,46.0,-112.0,-108.0,total_sin_mercado,46.06281154677315,-2.9371884532268524,2.9371884532268524,1.0,0.0
2024_12_PHI_LA,2024,12,2024-11-24,PHI,LA,57.0,49.0,-112.0,-108.0,total_sin_mercado,50.80622624848076,-6.193773751519238,6.193773751519238,1.0,0.0
2024_12_SF_GB,2024,12,2024-11-24,SF,GB,48.0,44.5,-112.0,-108.0,total_sin_mercado,43.05970486589675,-4.940295134103252,4.940295134103252,1.0,0.0
2024_12_TB_NYG,2024,12,2024-11-24,TB,NYG,37.0,40.5,-110.0,-110.0,total_sin_mercado,32.6170194507592,-4.3829805492407985,4.3829805492407985,0.0,0.0
2024_12_TEN_HOU,2024,12,2024-11-24,TEN,HOU,59.0,40.5,-108.0,-112.0,total_sin_mercado,43.43862251186957,-15.561377488130432,15.561377488130432,1.0,0.0
2024_12_BAL_LAC,2024,12,2024-11-25,BAL,LAC,53.0,51.0,-108.0,-112.0,total_sin_mercado,51.67936493405491,-1.3206350659450905,1.3206350659450905,1.0,0.0
2024_13_CHI_DET,2024,13,2024-11-28,CHI,DET,43.0,47.5,-120.0,100.0,total_sin_mercado,42.47161970227656,-0.5283802977234373,0.5283802977234373,0.0,0.0
2024_13_MIA_GB,2024,13,2024-11-28,MIA,GB,47.0,47.5,-110.0,-110.0,total_sin_mercado,44.66004695010691,-2.33995304989309,2.33995304989309,0.0,0.0
2024_13_NYG_DAL,2024,13,2024-11-28,NYG,DAL,47.0,39.0,-110.0,-110.0,total_sin_mercado,44.47465458386933,-2.525345416130669,2.525345416130669,1.0,0.0
2024_13_LV_KC,2024,13,2024-11-29,LV,KC,36.0,42.0,-112.0,-108.0,total_sin_mercado,42.81950418361866,6.819504183618662,6.819504183618662,0.0,0.0
2024_13_ARI_MIN,2024,13,2024-12-01,ARI,MIN,45.0,45.5,-108.0,-112.0,total_sin_mercado,49.344240739374015,4.3442407393740154,4.3442407393740154,0.0,0.0
2024_13_HOU_JAX,2024,13,2024-12-01,HOU,JAX,43.0,44.5,-112.0,-108.0,total_sin_mercado,45.37847547727145,2.3784754772714507,2.3784754772714507,0.0,0.0
2024_13_IND_NE,2024,13,2024-12-01,IND,NE,49.0,41.5,-110.0,-110.0,total_sin_mercado,41.95526091244062,-7.044739087559378,7.044739087559378,1.0,0.0
2024_13_LAC_ATL,2024,13,2024-12-01,LAC,ATL,30.0,47.0,-110.0,-110.0,total_sin_mercado,45.350478155888375,15.350478155888375,15.350478155888375,0.0,0.0
2024_13_LA_NO,2024,13,2024-12-01,LA,NO,35.0,48.5,-112.0,-108.0,total_sin_mercado,48.63310712704478,13.63310712704478,13.63310712704478,0.0,0.0
2024_13_PHI_BAL,2024,13,2024-12-01,PHI,BAL,43.0,50.0,-110.0,-110.0,total_sin_mercado,48.60195949013561,5.601959490135613,5.601959490135613,0.0,0.0
2024_13_PIT_CIN,2024,13,2024-12-01,PIT,CIN,82.0,46.0,-112.0,-108.0,total_sin_mercado,47.16074147622095,-34.83925852377905,34.83925852377905,1.0,0.0
2024_13_SEA_NYJ,2024,13,2024-12-01,SEA,NYJ,47.0,41.5,-110.0,-110.0,total_sin_mercado,43.22518306479912,-3.7748169352008816,3.7748169352008816,1.0,0.0
2024_13_SF_BUF,2024,13,2024-12-01,SF,BUF,45.0,45.0,-110.0,-110.0,total_sin_mercado,49.70161462291861,4.701614622918612,4.701614622918612,0.0,1.0
2024_13_TB_CAR,2024,13,2024-12-01,TB,CAR,49.0,46.0,-110.0,-110.0,total_sin_mercado,42.43124604702009,-6.568753952979911,6.568753952979911,1.0,0.0
2024_13_TEN_WAS,2024,13,2024-12-01,TEN,WAS,61.0,45.0,-112.0,-108.0,total_sin_mercado,45.60709600328847,-15.392903996711532,15.392903996711532,1.0,0.0
2024_13_CLE_DEN,2024,13,2024-12-02,CLE,DEN,73.0,41.5,-110.0,-110.0,total_sin_mercado,44.834900594593876,-28.165099405406124,28.165099405406124,1.0,0.0
2024_14_GB_DET,2024,14,2024-12-05,GB,DET,65.0,53.0,-110.0,-110.0,total_sin_mercado,48.2356740041814,-16.764325995818602,16.764325995818602,1.0,0.0
2024_14_ATL_MIN,2024,14,2024-12-08,ATL,MIN,63.0,46.5,-112.0,-108.0,total_sin_mercado,49.996828615561235,-13.003171384438765,13.003171384438765,1.0,0.0
2024_14_BUF_LA,2024,14,2024-12-08,BUF,LA,86.0,49.5,-112.0,-108.0,total_sin_mercado,43.21694087102088,-42.78305912897912,42.78305912897912,1.0,0.0
2024_14_CAR_PHI,2024,14,2024-12-08,CAR,PHI,38.0,44.5,-108.0,-112.0,total_sin_mercado,44.628336445383766,6.628336445383766,6.628336445383766,0.0,0.0
2024_14_CHI_SF,2024,14,2024-12-08,CHI,SF,51.0,43.5,-112.0,-108.0,total_sin_mercado,45.30623023763156,-5.69376976236844,5.69376976236844,1.0,0.0
2024_14_CLE_PIT,2024,14,2024-12-08,CLE,PIT,41.0,43.0,-110.0,-110.0,total_sin_mercado,45.93072516753915,4.930725167539151,4.930725167539151,0.0,0.0
2024_14_JAX_TEN,2024,14,2024-12-08,JAX,TEN,16.0,40.0,-112.0,-108.0,total_sin_mercado,39.30993620256479,23.309936202564792,23.309936202564792,0.0,0.0
2024_14_LAC_KC,2024,14,2024-12-08,LAC,KC,36.0,43.5,-110.0,-110.0,total_sin_mercado,45.127957704794795,9.127957704794795,9.127957704794795,0.0,0.0
2024_14_LV_TB,2024,14,2024-12-08,LV,TB,41.0,47.0,-108.0,-112.0,total_sin_mercado,50.501991731680214,9.501991731680214,9.501991731680214,0.0,0.0
2024_14_NO_NYG,2024,14,2024-12-08,NO,NYG,25.0,41.0,-110.0,-110.0,total_sin_mercado,41.783137150769164,16.783137150769164,16.783137150769164,0.0,0.0
2024_14_NYJ_MIA,2024,14,2024-12-08,NYJ,MIA,58.0,45.0,-108.0,-112.0,total_sin_mercado,44.75445461162084,-13.245545388379163,13.245545388379163,1.0,0.0
2024_14_SEA_ARI,2024,14,2024-12-08,SEA,ARI,48.0,45.5,-110.0,-110.0,total_sin_mercado,43.315858723240275,-4.684141276759725,4.684141276759725,1.0,0.0
2024_14_CIN_DAL,2024,14,2024-12-09,CIN,DAL,47.0,51.0,-108.0,-112.0,total_sin_mercado,50.14476383318319,3.144763833183191,3.144763833183191,0.0,0.0
2024_15_LA_SF,2024,15,2024-12-12,LA,SF,18.0,48.5,-110.0,-110.0,total_sin_mercado,47.88532323116365,29.885323231163653,29.885323231163653,0.0,0.0
2024_15_BAL_NYG,2024,15,2024-12-15,BAL,NYG,49.0,43.5,-108.0,-112.0,total_sin_mercado,44.52225687178199,-4.477743128218009,4.477743128218009,1.0,0.0
2024_15_BUF_DET,2024,15,2024-12-15,BUF,DET,90.0,55.5,-110.0,-110.0,total_sin_mercado,54.20478430201116,-35.79521569798884,35.79521569798884,1.0,0.0
2024_15_CIN_TEN,2024,15,2024-12-15,CIN,TEN,64.0,46.5,-108.0,-112.0,total_sin_mercado,38.184536482562045,-25.815463517437955,25.815463517437955,1.0,0.0
2024_15_DAL_CAR,2024,15,2024-12-15,DAL,CAR,44.0,42.0,-108.0,-112.0,total_sin_mercado,39.596071716857715,-4.403928283142285,4.403928283142285,1.0,0.0
2024_15_GB_SEA,2024,15,2024-12-15,GB,SEA,43.0,48.0,-110.0,-110.0,total_sin_mercado,43.653567637039316,0.6535676370393162,0.6535676370393162,0.0,0.0
2024_15_IND_DEN,2024,15,2024-12-15,IND,DEN,44.0,43.5,-112.0,-108.0,total_sin_mercado,48.002182561633276,4.002182561633276,4.002182561633276,1.0,0.0
2024_15_KC_CLE,2024,15,2024-12-15,KC,CLE,28.0,41.5,-108.0,-112.0,total_sin_mercado,41.101101851138004,13.101101851138004,13.101101851138004,0.0,0.0
2024_15_MIA_HOU,2024,15,2024-12-15,MIA,HOU,32.0,46.5,-108.0,-112.0,total_sin_mercado,47.97512489992124,15.97512489992124,15.97512489992124,0.0,0.0
2024_15_NE_ARI,2024,15,2024-12-15,NE,ARI,47.0,46.5,-110.0,-110.0,total_sin_mercado,45.07145927054448,-1.92854072945552,1.92854072945552,1.0,0.0
2024_15_NYJ_JAX,2024,15,2024-12-15,NYJ,JAX,57.0,41.5,-108.0,-112.0,total_sin_mercado,42.18704926221705,-14.812950737782948,14.812950737782948,1.0,0.0
2024_15_PIT_PHI,2024,15,2024-12-15,PIT,PHI,40.0,43.0,-110.0,-110.0,total_sin_mercado,50.38944807815867,10.389448078158672,10.389448078158672,0.0,0.0
2024_15_TB_LAC,2024,15,2024-12-15,TB,LAC,57.0,46.0,-112.0,-108.0,total_sin_mercado,47.82746514624764,-9.17253485375236,9.17253485375236,1.0,0.0
2024_15_WAS_NO,2024,15,2024-12-15,WAS,NO,39.0,44.5,-112.0,-108.0,total_sin_mercado,41.042340691586354,2.042340691586354,2.042340691586354,0.0,0.0
2024_15_ATL_LV,2024,15,2024-12-16,ATL,LV,24.0,44.5,-110.0,-110.0,total_sin_mercado,38.879314772596636,14.879314772596636,14.879314772596636,0.0,0.0
2024_15_CHI_MIN,2024,15,2024-12-16,CHI,MIN,42.0,43.5,-110.0,-110.0,total_sin_mercado,48.91832856106353,6.918328561063532,6.918328561063532,0.0,0.0
2024_16_DEN_LAC,2024,16,2024-12-19,DEN,LAC,61.0,41.5,-110.0,-110.0,total_sin_mercado,43.04421456213509,-17.95578543786491,17.95578543786491,1.0,0.0
2024_16_HOU_KC,2024,16,2024-12-21,HOU,KC,46.0,42.5,-112.0,-108.0,total_sin_mercado,43.578279892963685,-2.4217201070363146,2.4217201070363146,1.0,0.0
2024_16_PIT_BAL,2024,16,2024-12-21,PIT,BAL,51.0,44.5,-108.0,-112.0,total_sin_mercado,44.47761985182945,-6.522380148170548,6.522380148170548,1.0,0.0
2024_16_ARI_CAR,2024,16,2024-12-22,ARI,CAR,66.0,47.0,-110.0,-110.0,total_sin_mercado,41.91254938676808,-24.087450613231923,24.087450613231923,1.0,0.0
2024_16_CLE_CIN,2024,16,2024-12-22,CLE,CIN,30.0,46.5,-108.0,-112.0,total_sin_mercado,45.925883003739735,15.925883003739735,15.925883003739735,0.0,0.0
2024_16_DET_CHI,2024,16,2024-12-22,DET,CHI,51.0,47.5,-110.0,-110.0,total_sin_mercado,49.45283196053865,-1.5471680394613472,1.5471680394613472,1.0,0.0
2024_16_JAX_LV,2024,16,2024-12-22,JAX,LV,33.0,41.5,-108.0,-112.0,total_sin_mercado,44.84878895052399,11.84878895052399,11.84878895052399,0.0,0.0
2024_16_LA_NYJ,2024,16,2024-12-22,LA,NYJ,28.0,47.0,-110.0,-110.0,total_sin_mercado,51.30887655076732,23.308876550767323,23.308876550767323,0.0,0.0
2024_16_MIN_SEA,2024,16,2024-12-22,MIN,SEA,51.0,43.0,-105.0,-115.0,total_sin_mercado,40.42508693000676,-10.574913069993237,10.574913069993237,1.0,0.0
2024_16_NE_BUF,2024,16,2024-12-22,NE,BUF,45.0,48.0,-110.0,-110.0,total_sin_mercado,47.20947808827242,2.2094780882724194,2.2094780882724194,0.0,0.0
2024_16_NYG_ATL,2024,16,2024-12-22,NYG,ATL,41.0,42.5,-110.0,-110.0,total_sin_mercado,34.524955630454265,-6.475044369545735,6.475044369545735,0.0,0.0
2024_16_PHI_WAS,2024,16,2024-12-22,PHI,WAS,69.0,47.0,-110.0,-110.0,total_sin_mercado,44.26682630650348,-24.733173693496518,24.733173693496518,1.0,0.0
2024_16_SF_MIA,2024,16,2024-12-22,SF,MIA,46.0,44.0,-112.0,-108.0,total_sin_mercado,46.125026895961156,0.12502689596115601,0.12502689596115601,1.0,0.0
2024_16_TB_DAL,2024,16,2024-12-22,TB,DAL,50.0,47.5,-110.0,-110.0,total_sin_mercado,53.07184899393933,3.0718489939393265,3.0718489939393265,1.0,0.0
2024_16_TEN_IND,2024,16,2024-12-22,TEN,IND,68.0,42.5,-112.0,-108.0,total_sin_mercado,39.810316956724066,-28.189683043275934,28.189683043275934,1.0,0.0
2024_16_NO_GB,2024,16,2024-12-23,NO,GB,34.0,44.0,-110.0,-110.0,total_sin_mercado,46.688272211252276,12.688272211252276,12.688272211252276,0.0,0.0
2024_17_BAL_HOU,2024,17,2024-12-25,BAL,HOU,33.0,46.5,-108.0,-112.0,total_sin_mercado,46.6342749596801,13.634274959680099,13.634274959680099,0.0,0.0
2024_17_KC_PIT,2024,17,2024-12-25,KC,PIT,39.0,43.5,-110.0,-110.0,total_sin_mercado,45.319029532151475,6.319029532151475,6.319029532151475,0.0,0.0
2024_17_SEA_CHI,2024,17,2024-12-26,SEA,CHI,9.0,43.5,-108.0,-112.0,total_sin_mercado,42.88260153851332,33.88260153851332,33.88260153851332,0.0,0.0
2024_17_ARI_LA,2024,17,2024-12-28,ARI,LA,22.0,48.0,-108.0,-112.0,total_sin_mercado,49.20065454562666,27.200654545626662,27.200654545626662,0.0,0.0
2024_17_DEN_CIN,2024,17,2024-12-28,DEN,CIN,54.0,50.5,-110.0,-110.0,total_sin_mercado,52.66672359497233,-1.333276405027668,1.333276405027668,1.0,0.0
2024_17_LAC_NE,2024,17,2024-12-28,LAC,NE,47.0,42.0,-112.0,-108.0,total_sin_mercado,46.350910387513984,-0.6490896124860157,0.6490896124860157,1.0,0.0
2024_17_ATL_WAS,2024,17,2024-12-29,ATL,WAS,54.0,46.5,-110.0,-110.0,total_sin_mercado,50.818828553420246,-3.1811714465797536,3.1811714465797536,1.0,0.0
2024_17_CAR_TB,2024,17,2024-12-29,CAR,TB,62.0,47.5,-112.0,-108.0,total_sin_mercado,44.54918966598248,-17.45081033401752,17.45081033401752,1.0,0.0
2024_17_DAL_PHI,2024,17,2024-12-29,DAL,PHI,48.0,37.5,-112.0,-108.0,total_sin_mercado,48.72580935619406,0.7258093561940626,0.7258093561940626,1.0,0.0
2024_17_GB_MIN,2024,17,2024-12-29,GB,MIN,52.0,49.0,-110.0,-110.0,total_sin_mercado,48.98425661686771,-3.015743383132289,3.015743383132289,1.0,0.0
2024_17_IND_NYG,2024,17,2024-12-29,IND,NYG,78.0,40.5,-108.0,-112.0,total_sin_mercado,45.48006307326723,-32.51993692673277,32.51993692673277,1.0,0.0
2024_17_LV_NO,2024,17,2024-12-29,LV,NO,35.0,37.5,-108.0,-112.0,total_sin_mercado,43.85182030816473,8.851820308164733,8.851820308164733,0.0,0.0
2024_17_MIA_CLE,2024,17,2024-12-29,MIA,CLE,23.0,32.5,-108.0,-112.0,total_sin_mercado,37.81844722335544,14.818447223355442,14.818447223355442,0.0,0.0
2024_17_NYJ_BUF,2024,17,2024-12-29,NYJ,BUF,54.0,44.5,-108.0,-112.0,total_sin_mercado,45.03478502904544,-8.965214970954563,8.965214970954563,1.0,0.0
2024_17_TEN_JAX,2024,17,2024-12-29,TEN,JAX,33.0,38.0,-110.0,-110.0,total_sin_mercado,41.42566331963751,8.425663319637508,8.425663319637508,0.0,0.0
2024_17_DET_SF,2024,17,2024-12-30,DET,SF,74.0,50.5,-110.0,-110.0,total_sin_mercado,45.562536065539845,-28.437463934460155,28.437463934460155,1.0,0.0
2024_18_CIN_PIT,2024,18,2025-01-04,CIN,PIT,36.0,48.5,-108.0,-112.0,total_sin_mercado,41.749792021962456,5.749792021962456,5.749792021962456,0.0,0.0
2024_18_CLE_BAL,2024,18,2025-01-04,CLE,BAL,45.0,42.5,-112.0,-108.0,total_sin_mercado,36.445267841007755,-8.554732158992245,8.554732158992245,1.0,0.0
2024_18_BUF_NE,2024,18,2025-01-05,BUF,NE,39.0,36.5,-112.0,-108.0,total_sin_mercado,37.78631265137181,-1.2136873486281914,1.2136873486281914,1.0,0.0
2024_18_CAR_ATL,2024,18,2025-01-05,CAR,ATL,82.0,48.5,-112.0,-108.0,total_sin_mercado,46.79255376034258,-35.20744623965742,35.20744623965742,1.0,0.0
2024_18_CHI_GB,2024,18,2025-01-05,CHI,GB,46.0,41.5,-112.0,-108.0,total_sin_mercado,38.29311957205601,-7.706880427943993,7.706880427943993,1.0,0.0
2024_18_HOU_TEN,2024,18,2025-01-05,HOU,TEN,37.0,36.5,-112.0,-108.0,total_sin_mercado,41.02525317120028,4.0252531712002835,4.0252531712002835,1.0,0.0
2024_18_JAX_IND,2024,18,2025-01-05,JAX,IND,49.0,45.5,-110.0,-105.0,total_sin_mercado,44.99509773460794,-4.004902265392062,4.004902265392062,1.0,0.0
2024_18_KC_DEN,2024,18,2025-01-05,KC,DEN,38.0,40.5,-105.0,-115.0,total_sin_mercado,49.26258064270488,11.262580642704883,11.262580642704883,0.0,0.0
2024_18_LAC_LV,2024,18,2025-01-05,LAC,LV,54.0,42.5,-108.0,-112.0,total_sin_mercado,43.995952429313604,-10.004047570686396,10.004047570686396,1.0,0.0
2024_18_MIA_NYJ,2024,18,2025-01-05,MIA,NYJ,52.0,39.5,-108.0,-112.0,total_sin_mercado,39.67960614700295,-12.32039385299705,12.32039385299705,1.0,0.0
2024_18_MIN_DET,2024,18,2025-01-05,MIN,DET,40.0,56.5,-118.0,-102.0,total_sin_mercado,55.960881697918694,15.960881697918694,15.960881697918694,0.0,0.0
2024_18_NO_TB,2024,18,2025-01-05,NO,TB,46.0,44.5,-108.0,-112.0,total_sin_mercado,46.90340530969665,0.9034053096966517,0.9034053096966517,1.0,0.0
2024_18_NYG_PHI,2024,18,2025-01-05,NYG,PHI,33.0,36.5,-102.0,-118.0,total_sin_mercado,39.187298207396594,6.187298207396594,6.187298207396594,0.0,0.0
2024_18_SEA_LA,2024,18,2025-01-05,SEA,LA,55.0,38.5,-108.0,-112.0,total_sin_mercado,40.667826225733485,-14.332173774266515,14.332173774266515,1.0,0.0
2024_18_SF_ARI,2024,18,2025-01-05,SF,ARI,71.0,42.5,-110.0,-110.0,total_sin_mercado,48.986564028265725,-22.013435971734275,22.013435971734275,1.0,0.0
2024_18_WAS_DAL,2024,18,2025-01-05,WAS,DAL,42.0,43.5,-102.0,-118.0,total_sin_mercado,48.814732548016316,6.814732548016316,6.814732548016316,0.0,0.0
2025_01_DAL_PHI,2025,1,2025-09-04,DAL,PHI,44.0,47.5,-110.0,-110.0,total_sin_mercado,44.00394495359521,0.0039449535952087444,0.0039449535952087444,0.0,0.0
2025_01_KC_LAC,2025,1,2025-09-05,KC,LAC,48.0,47.5,-110.0,-110.0,total_sin_mercado,48.14128572665394,0.14128572665394046,0.14128572665394046,1.0,0.0
2025_01_ARI_NO,2025,1,2025-09-07,ARI,NO,33.0,44.5,-108.0,-112.0,total_sin_mercado,44.227726895792394,11.227726895792394,11.227726895792394,0.0,0.0
2025_01_BAL_BUF,2025,1,2025-09-07,BAL,BUF,81.0,50.5,-115.0,-105.0,total_sin_mercado,40.90562402961938,-40.09437597038062,40.09437597038062,1.0,0.0
2025_01_CAR_JAX,2025,1,2025-09-07,CAR,JAX,36.0,45.5,-112.0,-108.0,total_sin_mercado,40.49948024051713,4.49948024051713,4.49948024051713,0.0,0.0
2025_01_CIN_CLE,2025,1,2025-09-07,CIN,CLE,33.0,47.5,-120.0,100.0,total_sin_mercado,42.18774677305428,9.187746773054279,9.187746773054279,0.0,0.0
2025_01_DET_GB,2025,1,2025-09-07,DET,GB,40.0,48.5,-105.0,-115.0,total_sin_mercado,47.725270655047176,7.725270655047176,7.725270655047176,0.0,0.0
2025_01_HOU_LA,2025,1,2025-09-07,HOU,LA,23.0,43.5,-105.0,-115.0,total_sin_mercado,37.77095320434079,14.770953204340792,14.770953204340792,0.0,0.0
2025_01_LV_NE,2025,1,2025-09-07,LV,NE,33.0,44.5,-105.0,-115.0,total_sin_mercado,41.83360559311747,8.833605593117468,8.833605593117468,0.0,0.0
2025_01_MIA_IND,2025,1,2025-09-07,MIA,IND,41.0,47.5,100.0,-120.0,total_sin_mercado,45.588895248094275,4.588895248094275,4.588895248094275,0.0,0.0
2025_01_NYG_WAS,2025,1,2025-09-07,NYG,WAS,27.0,45.5,-110.0,-110.0,total_sin_mercado,50.21766901202538,23.217669012025382,23.217669012025382,0.0,0.0
2025_01_PIT_NYJ,2025,1,2025-09-07,PIT,NYJ,66.0,37.5,-112.0,-108.0,total_sin_mercado,39.2782059055571,-26.7217940944429,26.7217940944429,1.0,0.0
2025_01_SF_SEA,2025,1,2025-09-07,SF,SEA,30.0,43.5,-108.0,-112.0,total_sin_mercado,38.77116257608282,8.771162576082823,8.771162576082823,0.0,0.0
2025_01_TB_ATL,2025,1,2025-09-07,TB,ATL,43.0,47.5,-115.0,-105.0,total_sin_mercado,53.42001846592421,10.420018465924208,10.420018465924208,0.0,0.0
2025_01_TEN_DEN,2025,1,2025-09-07,TEN,DEN,32.0,42.5,-112.0,-108.0,total_sin_mercado,48.01339058065358,16.013390580653578,16.013390580653578,0.0,0.0
2025_01_MIN_CHI,2025,1,2025-09-08,MIN,CHI,51.0,43.5,-108.0,-112.0,total_sin_mercado,43.285007369990986,-7.714992630009014,7.714992630009014,1.0,0.0
2025_02_WAS_GB,2025,2,2025-09-11,WAS,GB,45.0,48.5,-115.0,-105.0,total_sin_mercado,49.9781935390944,4.9781935390943985,4.9781935390943985,0.0,0.0
2025_02_ATL_MIN,2025,2,2025-09-14,ATL,MIN,28.0,44.5,-110.0,-110.0,total_sin_mercado,51.68739334307723,23.687393343077233,23.687393343077233,0.0,0.0
2025_02_BUF_NYJ,2025,2,2025-09-14,BUF,NYJ,40.0,47.5,-110.0,-110.0,total_sin_mercado,54.29767160235181,14.297671602351812,14.297671602351812,0.0,0.0
2025_02_CAR_ARI,2025,2,2025-09-14,CAR,ARI,49.0,45.5,-110.0,-110.0,total_sin_mercado,48.786461622439774,-0.21353837756022642,0.21353837756022642,1.0,0.0
2025_02_CHI_DET,2025,2,2025-09-14,CHI,DET,73.0,46.5,-108.0,-112.0,total_sin_mercado,48.28581694236436,-24.714183057635637,24.714183057635637,1.0,0.0
2025_02_CLE_BAL,2025,2,2025-09-14,CLE,BAL,58.0,46.5,-110.0,-110.0,total_sin_mercado,52.80538551174755,-5.194614488252448,5.194614488252448,1.0,0.0
2025_02_DEN_IND,2025,2,2025-09-14,DEN,IND,57.0,43.5,-108.0,-112.0,total_sin_mercado,44.47635427965161,-12.52364572034839,12.52364572034839,1.0,0.0
2025_02_JAX_CIN,2025,2,2025-09-14,JAX,CIN,58.0,49.5,-105.0,-115.0,total_sin_mercado,50.611858025527305,-7.3881419744726955,7.3881419744726955,1.0,0.0
2025_02_LA_TEN,2025,2,2025-09-14,LA,TEN,52.0,41.5,-108.0,-112.0,total_sin_mercado,46.20129203760963,-5.798707962390367,5.798707962390367,1.0,0.0
